text	category
നിങ്ങൾക്ക് എങ്ങനെ അനുഭവപ്പെടുമെന്ന് എനിക്കറിയില്ല എന്നതിനാൽ എന്നെക്കുറിച്ചും എന്റെ നിലവിലെ സാഹചര്യത്തെക്കുറിച്ചും നിങ്ങളോട് സംസാരിക്കാൻ എനിക്ക് വിമുഖത തോന്നുന്നു, പക്ഷേ എന്നെയും ഞാൻ ആയിരിക്കുന്ന സാഹചര്യത്തെയും കുറിച്ച് നിങ്ങൾക്ക് എല്ലാം അറിയാമെന്നത് പ്രധാനമാണെന്ന് ഞാൻ കരുതുന്നു, അതിനാൽ ഞങ്ങൾക്ക് മുന്നോട്ട് പോകാൻ കഴിയുമോ എന്ന് ഞങ്ങൾക്കറിയാം	fear
ഐഡി ഒരിക്കലും ചെയ്യില്ല, പക്ഷേ എനിക്ക് സമ്മർദ്ദം അനുഭവപ്പെട്ടു	sadness
എന്റെ പ്രിയപ്പെട്ട uggs ഒരു വശത്ത് വെച്ചിട്ട് ബാലെ പമ്പ് ബാൻഡ്‌വാഗണിൽ തിരിച്ചെത്തണമെന്ന് എനിക്ക് തോന്നുന്നു	love
ലേഡി ഡ്രൈവറോട് എനിക്ക് ഭയങ്കര വിഷമം തോന്നുന്നു	sadness
എനിക്ക് വളരെ ശ്രമകരമായ ഒരു കൗമാരം ഉണ്ടായിരുന്നു, എപ്പോൾ വേണമെങ്കിലും ഞാൻ അപര്യാപ്തനാണെന്ന് തോന്നുന്ന ഒരു അവസ്ഥയിലേക്ക് ഞാൻ ഇടപെട്ടു, അത് ഞാൻ ഹൈസ്‌കൂളിൽ പഠിക്കുകയായിരുന്നു എന്ന താഴ്ന്ന ആത്മാഭിമാനമുള്ള ലജ്ജാശീലനായ കൗമാരക്കാരനായി എന്നെ തിരികെ കൊണ്ടുവരുന്നു	sadness
എനിക്ക് സംതൃപ്തി തോന്നണമെന്ന് എന്നോട് പറയപ്പെടുന്നു, കാരണം ഞാൻ ശക്തികളുമായി നല്ല നിലയിലാണ്	happy
എനിക്ക് ശരിക്കും ആകാംക്ഷ തോന്നുന്നു	happy
ഞാൻ ഇവിടെ ബെൽമോണ്ട് ലൈബ്രറിയിൽ ഇലക്‌ട്രിക് ലൈറ്റ് ഓർക്കസ്ട്രയിൽ മുറുകെ പിടിക്കുന്നത് ശ്രദ്ധിക്കുന്നു, അൽപ്പം അതൃപ്തി തോന്നുന്നു	sadness
ഞാൻ ചെയ്യുന്ന എല്ലാ കാര്യങ്ങളെയും വിലമതിക്കുന്ന വളരെ പിന്തുണയുള്ള ഒരു കുടുംബം ഉണ്ടായതിൽ ഞാൻ ശരിക്കും അനുഗ്രഹിക്കപ്പെട്ടതായി തോന്നുന്നു	love
എനിക്ക് വളരെ സ്വാഗതം തോന്നുന്നു	happy
ഞാൻ വാതിലടച്ചു, പക്ഷേ എനിക്ക് വിജയം തോന്നിയില്ല	happy
ശാരീരികമായി മാനസികമായി തളർന്നുപോയതായി എനിക്ക് തോന്നുന്നു, എന്റെ തലച്ചോറിലേക്ക് കുറച്ച് ഓക്സിജൻ ലഭിക്കാൻ ഞാൻ തീരുമാനിച്ചു	happy
അടുത്ത അൽസെസ്റ്റ് ആൽബത്തിൽ ഞങ്ങൾക്ക് രണ്ട് അതിഥികളുണ്ടാകുമെന്ന് അടുത്തിടെ നടന്ന ചില അഭിമുഖങ്ങളിൽ ഞാൻ പറഞ്ഞു, ഇന്ന് ആദ്യത്തേത് വെളിപ്പെടുത്തുന്നതിൽ എനിക്ക് സന്തോഷമുണ്ട്	happy
എന്റെ സഹമുറിയൻ എന്നോട് മോശമായി പെരുമാറി	anger
മൈക്കിനോട് ഗുഡ്നൈറ്റ് പറയാത്തതിൽ എനിക്ക് വളരെ വിചിത്രമായി തോന്നുന്നു	surprise
എന്നോട് ഈ ചെറിയ സംഭാഷണങ്ങൾക്ക് ശേഷം എനിക്ക് ഭാരം കുറഞ്ഞതും കൂടുതൽ അനുകമ്പയും തോന്നുന്നു	love
എന്നെ പ്രേരിപ്പിച്ച ഉദ്ധരണിക്ക് ശേഷം ഞാൻ ഉദ്ധരണിയിൽ ഇടറുന്നു, കാരണം അവർ എന്റെ വെറുക്കപ്പെട്ട ദിവസത്തെ ജോലി ഇല്ലാതാക്കാനും എന്റെ ശ്രമങ്ങൾ ഏറ്റവും പ്രധാനപ്പെട്ട കാര്യങ്ങൾക്കായി സമർപ്പിക്കാനും ഉദ്ദേശിച്ചുള്ളതാണെന്ന് എനിക്ക് ശരിക്കും തോന്നുന്നു	sadness
വീടെന്ന ദൈവിക ബോധം അനുഭവിക്കാനുള്ള എന്റെ ആഗ്രഹത്തോടെ ഞാൻ ദൈവത്തിൽ വിശ്വസിക്കാൻ പ്രാർത്ഥിച്ചു	happy
വിലയില്ലാത്തത് സമയം പാഴാക്കലാണെന്ന് ഞാൻ കണ്ടെത്തി	sadness
ചുറ്റുമുള്ളവരോട് എനിക്ക് തീർത്തും അശ്രദ്ധ തോന്നുന്നു	happy
ആ നീണ്ട രാത്രിയുടെ വിശദാംശങ്ങളിലേക്ക് ഞാൻ പോകുന്നില്ല, പക്ഷേ ഞങ്ങളുടെ ആം ബസിനായി ഞാൻ ഉണർന്നു, എനിക്ക് കഷ്ടിച്ച് നിൽക്കാൻ കഴിയുമെന്ന് തോന്നി, ഒപ്പം എന്റെ വയറിലെ കുഴിയെ വിശ്വസിക്കാൻ കഴിയില്ല	happy
ഈ പോസിൽ എനിക്ക് അവിശ്വസനീയമാംവിധം ഭംഗിയും സെക്സിയും തോന്നുന്നു	happy
എനിക്ക് അപ്രധാനമെന്ന് തോന്നുന്നു, പക്ഷേ ഞാൻ ഏതെങ്കിലും വിധത്തിൽ ആണെങ്കിൽപ്പോലും ഇപ്പോഴും തീരുമാനങ്ങൾ എടുക്കുന്നതിനോ എന്റെ അഭിപ്രായങ്ങൾ പ്രകടിപ്പിക്കുന്നതിനോ എന്റെ സ്ഥലമല്ല, തീർച്ചയായും എന്റെ വികാരങ്ങൾ പങ്കിടാനുള്ള എന്റെ സ്ഥലമല്ല	sadness
അത് ടൈപ്പുചെയ്യുമ്പോൾ എനിക്ക് നല്ല മുടന്തൻ തോന്നുന്നു, പക്ഷേ എന്റെ മുകൾഭാഗം വളരെ ദുർബലമാണ്	sadness
എനിക്ക് വളരെ ആവശ്യം തോന്നുന്നു	sadness
എനിക്ക് തോന്നുന്നു, അത് ബഹുമാനിക്കപ്പെടണമെന്ന് ഞാൻ കരുതുന്നു	happy
എനിക്ക് ജലദോഷം വരുന്നതുപോലെ തോന്നി	anger
കഴിഞ്ഞ മൂന്ന് മാസമായി എന്റെ ബ്ലോഗിനെക്കുറിച്ച് എനിക്ക് വളരെ സന്തോഷം തോന്നുന്നു എന്ന് മാത്രമേ എനിക്ക് പറയാനുള്ളൂ	happy
ആ ദിവസം പൂർണ്ണമായി സമയം പാഴാക്കുകയും ഊർജ്ജം പാഴാക്കുകയും ചെയ്ത ദിവസം ഒന്നും നേടാനാകാത്തത് പോലെ ഞാൻ തോറ്റുപോയി	sadness
എന്റെ മേശയുടെ ഡ്രോയറിൽ റിറ്റ്സ് ക്രാക്കറുകൾ ഉണ്ടായിരുന്നു, കാരണം എനിക്ക് ഭ്രാന്ത് തോന്നുമ്പോഴും അല്ലെങ്കിൽ ഭക്ഷണം കഴിക്കാൻ തോന്നുന്നില്ലെങ്കിൽ പോലും അവ എന്തെങ്കിലും മോശമായി കഴിക്കുന്നു	sadness
നിരപരാധികളായ ഒരുപാട് അധ്യാപകരെ ഈ കാലാവധി സംരക്ഷിക്കുന്നുവെന്ന് എനിക്ക് തോന്നുന്നു	happy
ഇന്ന് രാവിലെ ഞാൻ എന്നെപ്പോലെ തന്നെ ഉണർന്നു, അതിനാൽ ദിവസങ്ങളുടെ അലസതയ്ക്ക് ശേഷം ഉയർന്ന ഉയരങ്ങളിലേക്ക് പോകാൻ ഞാൻ ആഗ്രഹിച്ചു	happy
എനിക്ക് ആ കഥാപാത്രം വിലപ്പെട്ടതായി തോന്നുന്നു	happy
ആഴ്‌ചയിലൊരിക്കൽ ഷോപ്പിംഗിന് പോയതിനാൽ അവരുടെ വസ്ത്രങ്ങൾ എല്ലാ ദിവസവും മികച്ചതായതിനാൽ ഞാൻ വെറുത്ത സ്‌കൂളിലെ പെൺകുട്ടികളിൽ ഒരാളെപ്പോലെയാണ് എനിക്ക് തോന്നുന്നത്	sadness
